estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,latitude,longitude,idioma
Playa El Carabassi - Elche,8399005,atracao-review,Maita50,2017-07-10,2017-07-03,4.0,Excelente playa ,"Muy buena playa, es nudista, pero vamos todo el mundo y hay respeto mutuo, nadie se mete con nadie.
Esta menos saturada que el resto de la playa de los arenales del sol","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,mufransa,2017-07-04,2017-07-03,5.0,La mejor playa de todo levante,"Sin duda para mi es la mejor playa al menos de toda la zona.
Con muchos km para pasear, sin edificios detras, protegida por dunas naturales y ademas con chiringuitos para hudratarte cuando lo necesites.
Tiene parking gratuito a la entrada.
Lo unico malo es que tienes que darte un paseo largo desde el coche hasta la playa","Madrid, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,chechunavas,2017-07-03,2017-07-03,5.0,Me encanta ,"Una playa limpia como pocas. Hay alguna piedra en el agua, pero tb depende del sitio donde te pongas. Hay zona budista y textil. No hay problemas te pongas donde te pongas. Reina la coherencia. No te pongas donde estés incómodo. Hay un chiringuito, blue monkey, donde te puedes comer un bocata, no hay mucha variedad, y una cerveza... El mojito a media tarde. Merece la pena. 100% recomendable","Zaragoza, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,Chema556,2017-06-30,2017-06-03,5.0,Excelente playa naturista pero cuidado con las corrientes!,Fantastica playa con arena natural proveniente de sus dunas. Pero hay que llevar mucho cuidado con las corrientes y respetar siempre la bandera roja. Tiene una zona de playa en la que es posible practicar el nudismo.,"Praga, República Checa",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,eduard0javierf,2017-06-16,2017-06-03,3.0,Playa en estado natural,"Playa con muy buena arena y aguas vivas, la playa no dispone de ningún tipo de servicio, si dispone de chiringuitos y aparcamientos cercanos. Si vas con niños pequeños vigilar muy atentos aguas con muchas olas y a veces con resaca.",155 aportes,38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,franciscomA1296WB,2017-06-11,2017-05-03,2.0,"Muy mal cuidada, el tractor que pasa solo eso, pasa.","Siendo una playa de arenas limpias, aunque ya sabemos que tiene bastante oleaje, podría estar mucho mejor cuidada, los lavapies los han puesto recientemente pero la plataforma esta mal diseñada y la arena al lavarse los pies queda bastante de- positada al no tener la inclinación debida. Una lastima , pues la bandera azul que tiene esta playa merecería un poco mas de cuidados.","Madrid, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,Pablote9,2017-06-07,2017-06-03,5.0,Un 10,"Para mí, es la mejor playa de arena de la provincia, tanto por sus metros de anchura como de longitud. Además, en este sector no hay edificios, solo un gran cordón dunar con vegetación, lo que a mi parecer te hace sentirte en medio de naturaleza plena. Por último, tienes ventajas de playa salvaje pero con pasarelas de madera para llegar y lavapies.","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,123belisario,2017-04-18,2016-07-03,5.0,Fabulosa,"Una de las mejores playas de la costa alicantina. Sobre todo la zona más alejada de Arenales del Sol. Y unos chiringuitos super divertidos con música y actuaciones. Eso sí, aparcar no es fácil",España,38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,joseluisgB9471CP,2017-04-14,2017-03-03,3.0,Nudismo poco tranquilo,"Buena playa. La zona nudista bastante bien ,aunque muy fácil el acceso de los textiles lo que hace inevitable que haya demasiados mirones.","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,MaryCCamino,2017-03-19,2016-07-03,5.0,El Caribe a un paso de Alicante,"Es una playa de arena fina, de las dunas a la que pertenece. Tienes espacio suficiente para realizar tus actividades playeras, como jugar a las palas, badmintón o volar cometas sin molestar a los bañistas. En esta zona a veces también se realiza winsurf. Y en las noches de verano es muy romantica.","Alicante, Spain",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,U2250OGmiguell,2017-03-13,2016-09-03,5.0,Mejor playa de la zona con diferencia!,"Para amantes de playas sin muchos bañistas y que se conservan en estado natural junto con sus dunas. Aguas limpias y arena expectacular. Recomendable 100% aunque haya que aparcar a unos 300metros y andar por unas pasarelas, precisamente por esto es por lo que se conserva tan bien.","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,Karlimotxo,2017-03-02,2016-09-03,5.0,"Playa, chiringuitos y snorkel","Sin duda una de mis playas favoritas de la costa ilicitana.

Es una zona que intercala un manto de rocas con pequeñas playas de arena gris. La playa principal, frente a la ermita, es ideal para pasar el día con la familia y poder hacer snorkel en las rocas cercanas.

También cuenta con un chiringuito donde poder escuchar música en las noches de verano.","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,Irenecereyfreddy,2017-02-14,2016-08-03,5.0,Preciosa,"Una playa para.visitar, excelente ambiente, tranquilo, aguas practicamente ssiempre cristalinas, algo dificil el acceso, el.coche se queda algo alejado, hay que caminar un poco, pero merece la pena.","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,xpfoxitos,2017-01-22,2016-07-03,4.0,Una de las pocas playas salvajes que quedan en Alicante,"No esperes que esté desierta, ni falto de chiringuitos, pero es lo más cercano a una playa salvaje que vas a encontrar en la provincia de Alicante.","Alicante, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,Birkex,2016-12-17,2016-08-03,5.0,The best one!,"Esta playa de arena y dunas naturales de Elche es la mejor de todo el litoral alicantino con diferencia. Ambiente genial en verano con gente joven y zonas de deportes acuáticos y alquiler de sombrillas y tumbonas en la misma zona.
Fácil aparcamiento y cerca de restaurantes para comer.","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,JesusGonalez,2016-12-09,2016-12-03,5.0,Entorno natural de gran belleza,"Esta playa aunque sufre la presión de las urbanizaciones próximas no tiene construcciones en su borde, protegida por pinadas, por dunas de arena fina y dorada, por las paredes de los acantilados del cabo de Santa Pola.
A través de las pasarelas que protegen las dunas y la flora autóctona se accede hasta la misma orilla del mar, con su gran franja de arena sin agobios de coches, ni de chiringuitos, teniendo espacio suficiente en sus kilómetros para dejar lugar para todo tipo de persona, con sus perros, nudistas, paseantes o bañistas.
Dispone en ciertos puntos de lavapies y de papeleras para mantener limpio el ambiente.
Sus aguas son claras y no muy profundas, sin corrientes fuertes ni gran peligro por el oleaje.
La visita, aunque no sea para el baño, ya supone una gran idea por su entorno tranquilo con el rumor de las olas rompiendo y lamiendo sus arenas.","Guardamar del Segura, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,605lolag,2016-11-25,2016-09-03,5.0,Día de playa espectacular,"Aunque hay que andar un rato hasta llegar a la playa, es un paseo muy bonito. Enseguida ves el chiringuito en el que puedes comer una pizza bastante decente y una cerveza para continuar el día de playa mientras escuchas música. Al lado hay una playa nudista.","Madrid, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,ismaellamg,2016-11-18,2016-08-03,5.0,Preciosa playa,"El día que fui el agua era cristalina, leve oleaje y arena seca y de color claro. De estilo duna, cuenta con mucho arenal y cientos de metros de playa.",11 aportes,38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,helenag803,2016-10-30,2016-10-03,4.0,Magnífico,"Fui por la festividad del 12 de octubre a pasar el día a una de las zonas más bonitas de playa de Alicante,nosotros decidimos llevar nuestra propia comida aunque allí tenías la opción de ponerte en una terraza al sol.Fue un día maravilloso con nuestros hijos 😊","Elche, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,jos_pascual,2016-10-20,2016-08-03,4.0,Buena playa en Elche,"Esta playa es una de tantas que tiene el termino de Elche, un lugar muy visitado en el verano por sus buenas playas y su fina arena, recomendable su visita.","Elche, Comunidad Valenciana, Spain",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,amenher74,2016-10-14,2016-10-03,4.0,"Excelente playa, muy bien cuidada y fácil acceso.","Excelente playa en Santa Pola, con dos vertientes a elegir: a la derecha textil, a la izquierda nudista, donde la tolerancia es su razón de ser, fácil acceso, buen aparcamiento y aguas cristalinas aderezadas de una gran temperatura ambiente. Fabulosa playa.",38 aportes,38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,janortes,2016-09-22,2016-08-03,5.0,Mejor imposible,"Para disfrutar de la playa nada mejor que la Playa El Carabassi, disfrutas de un aparcamiento gratuito y tras una pequeña caminata por la pasarela de madera a disfrutar de una playa amplia de arena, chiringuitos, servicio de tumbonas....no se puede pedir más!!!!","Alicante, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,noel074,2016-09-14,2016-08-03,5.0,RELAX TOTAL,"Tenemos dos zonas en El Carabassi, la textil y la nudista, aunque en los meses de más afluencia la nudista se convierte en mixta. Eso da igual el agua es transparente, no está masificada, el relax es total y si eres nudista tienes un espacio maravilloso.","Barcelona, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,632inmam,2016-09-12,2016-09-03,5.0,Increible,"Es increíble menudas aguas cristalinas, menuda arena fina y tienes chiringuitos de nivel medio alto donde puedes degustar hasta MOET.",11 aportes,38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,e-nana86,2016-09-09,2016-09-03,5.0,Ideal para pasar el día,"Una playa magnífica, de arena blanca y aguas cristalinas. Hacía mucho tiempo que no disfrutaba tanto una playa, mucho espacio donde poner la sombrilla, parejas, niños pequeños jugando en la orilla, grupos de amigos... Pero ninguno molestando a los vecinos. Además tiene hinchables en el agua para jóvenes, que suponen una experiencia estupenda.
Si quieres disfrutar tanto del agua como de la arena, este es tu sitio...","Madrid, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,manolomaria,2016-09-09,2016-09-03,5.0,Relax sin masificación,"Nos sorprendió está magnífica playa, tanto por la arena, el agua transparente como por el entorno natural de la misma. Aunque haya que caminar doscientos metros, sin duda merece la pena acercarse a disfrutar de una de las mejores playas de la zona",17 aportes,38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,danielaa244,2016-09-04,2016-09-03,5.0,La mejor!!,"La mejor playa de la zona. Muy bonita y no está tan llena como otras playas de la zona. Bastante limpia, aguas cristalinas y se puede apreciar mucho verde alrededor. Me encanta!! El amanecer el impresionante, no os lo perdáis.","Madrid, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,PrincessConsuela84,2016-09-01,2016-08-03,5.0,Playa de agua cristalina,"La playa es de arena fina, agua templada y cristalina. Nos encantó esta playa. Con el único inconveniente, para llegar a ella hay que caminar una duna de por lo menos 1km. Si vas muy cargado con sombrilla, nevera etc... plantéate un carrito. Las hamacas son de precio medio (2 hamacas + 1 sombrilla=12€) pero con la peculiaridad de unas cajitas de seguridad con candado para irte a bañar con libertad. Un 10 a esa idea...","Madrid, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,803maytep,2016-08-30,2016-08-03,4.0,Un paraiso,"La laya está genial, arena blanca y finísima de una gran extensión. El problema está en los socorristas, 4 en total en la caseta que está al lado del chiringuito Blue Monkey buen ambiente y muy recomendable). En la semana que estuve sólo les vi subirse a la silla de observación 2 veces, en ningún momento recorrian la larga extensión de la playa y eso que había bandera amarilla con bastante oleaje, se pasaban el tiempo dentro de la caseta comiendo o con el movil, era una auténtica vergüenza, lo único que atendian de manera correcta era a las personas que sufrieron la picadura de medusas. Espero que las personas responsables tomen las medidas adecuadas a dicha situación, pues su labor es importante y no se puede jugar con la seguridad de las personas.","Oviedo, España",38.24039077758789,-0.5147629976272583,es
Playa El Carabassi - Elche,8399005,atracao-review,arpindox,2016-08-29,2016-04-03,5.0,Tranquila limpia y natural,"Creo que con los adjetivos arriba expuestos lo digo todo.
Sin paseo marítimo con su cordón dunar y limpia. El acceso en coche hasta un cierto punto y ta está.
Si te hablo de 10 minutos del aeropuerto y 10 minutos de Alicante.
Excepcional!!
He vuelto, aquí estoy disfrutando de este magnífico enclave y tengo por seguro que volveré.","Madrid, España",38.24039077758789,-0.5147629976272583,es
