estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Pousada Villa Severina,12281494,hotel-review,pctrolesi,2017-07-24,2017-07-24,5.0,Villa Severina sempre.,"Lugar magnifico, linda paisagem, funcionarios prestativos, educados, cama, ducha, cafe da manha e jantar excelentes, tudo da melhor qualidade.O Paulo e a Severina sempre prontos a nos atender com muita atencao e prazer. Um lugar para se esquecer da agitacao da vida atual. Recomendo.",Viajou com a família,Borborema,pt
Pousada Villa Severina,12281494,hotel-review,mariacandidam2017,2017-07-24,2017-07-24,4.0,Recomendo! ,"Local tranquilo e com boa estrutura para relaxar e curtir com a família ou amigos.
Chalés novinhos, com colchão e lençóis confortáveis.
Fomos muito bem recebidos pelo Sr Paulo e dona Severina.
Recomendo caldo de mandioca à noite.",indef,"Campinas, SP",pt
Pousada Villa Severina,12281494,hotel-review,AroundSP,2017-06-24,2017-05-24,5.0,Lugar Mágico!,"Não tenho palavras para dizer o quanto gostei de hospedar-me na Pousada Villa Severina!
O lugar é novo em folha, quartos espaçosos e com vista maravilhosa, excelente café da manhã e atenção especial dos proprietários para tudo que precisávamos!
Com certeza voltaremos!",Viajou com a família,"São Paulo, SP",pt
Pousada Villa Severina,12281494,hotel-review,sharonwY5689NI,2017-06-24,2017-06-24,5.0,Pousada nova e aconchegante,"A Villa Severina está funcionando a menos de 3 meses, os quartos tem bom espaço, camas confortáveis, o chuveiro é muito bom e a equipe muito atenciosa. Fica a 37km de Inhotim , em torno de 50 minutos. Recomendo.",Viajou em casal,"Lisboa, Portugal",pt
Pousada Villa Severina,12281494,hotel-review,marciac900,2017-06-24,2017-06-24,5.0,excelente estada,"Adoramos a pousada. Bonita, em meio ao verde exuberante. Charmosa, novinha, tudo com bom gosto. As cabanas são deliciosas, a cama e lençóis maravilhosos, banho incrível e pra finalizar com chave de ouro excelente alimentação e atendimento do casal Paulo e Severina!",Viajou em casal,indef,pt
Pousada Villa Severina,12281494,hotel-review,Marcosgere,2017-06-24,2017-06-24,5.0,Fantástico,"A pousada fica na montanha, está tudo novinho, é charmosa e confortável. O café da manhã é muito bom . E aí tem a receptividade do Paulo e tem a Severina, com seu jeitinho minerim  faz toda a diferença com seu cuidado e atenção. Vale a pena conhecer , uma acolhida fora do normal !",indef,"Campinas, SP",pt
Pousada Villa Severina,12281494,hotel-review,tgelenske,2017-05-24,2017-05-24,5.0,Pousada aconchegante com donos muito atenciosos,"PONTOS POSITIVOS:
A pousada Villa Severina é nova e extremamente aconchegante. Isto a coloca à frente da maioria das pousadas da região, que tem preços mais altos (ou equivalentes), porém uma infraestrutura inferior.
Os chalés são muito bonitos, silenciosos, tem uma vista incrível e possuem camas, toalhas, lençóis, equipamentos e móveis “cheirando a novo”. O chuveiro do banheiro é uma delícia, daqueles que te dão vontade de ficar horas no banho.

A piscina é limpa, muito bem cuidada e os espaços de convivência te deixam com vontade de sentar e – simplesmente - contemplar a vista e compartilhar aquele momento com a sua cia de viagem. O café da manhã acontece das 8h às 10h, é uma delícia e exatamente como aparece nas fotos: cheio de variedade e muito gostoso. A dona Severina fez questão de fazer pão de queijo na hora, para que pudéssemos ter uma verdadeira experiência “mineira” em nossa estadia.

Apesar de ficar a cerca de 12km do restaurante “Topo do Mundo”, precisei jantar na pousada. O menu é simples e não há muitas opções de pratos, no entanto tudo é preparado com muito carinho pelos donos.

Acredito que há um consenso entre os visitantes de que o ponto de destaque é o atendimento atencioso, acolhedor e carinhoso dos donos: Paulo e Severina. Eles tornam sua viagem especial, tratando você como parte da família. Recomendo muito a pousada! Espero voltar em breve.

PONTO NEGATIVO:
Os acessos à pousada estão com algumas obras e muitas das estradas ainda são de terra. Minha recomendação é que os hóspedes tentem se planejar para chegar ao local ainda cedo (manhã ou tarde), quando ainda há luz sol. Desta forma, o caminho torna-se mais agradável, seguro e rápido (maior velocidade na estrada devido a iluminação). Por se tratar de uma região arborizada, com muitas serras e morros, os deslocamentos (saída da pousada) também devem ser planejados com cautela, para evitar neblinas (a partir das 8h a névoa já costuma ser dissipada, devido ao calor do sol).

Para quem está em Inhotim, a pousada não é tão próxima, ficando à 25km e 1h de deslocamento. Portanto, ressalto novamente a dica de sair um pouco mais cedo do parque (às16h30 ou 17h), chegando na pousada ainda com luz do sol e evitando contratempos na estrada.

Outra dica importante é tomar cuidado com o GPS, caso você o reserve em locadoras de carros. Normalmente os sistemas não são tão atualizados, o que pode te deixar na mão. Meu GPS da Garmin não achou um hotel em BH, assim como também não encontrou a pousada Villa Severina pelo CEP, endereço ou coordenadas. Precisei da ajuda do waze, que me salvou para encontrar a pousada (por sorte, minha internet da Vivo conseguiu se manter constante, chegando até o local devidamente). Em caso de qualquer dúvida ou problema, o Paulo é muito acessível e disponível por telefone.",indef,"Rio de Janeiro, RJ",pt
Ville de Montagne Hotel,4784276,hotel-review,TeddSantana,2020-12-24,2020-11-24,1.0,Encurtamos nossa permanência no hotel por falha na segurança dos quartos e por risco de contaminação por Coronavírus.,"A limpeza é péssima. Havia sujeira nos interruptores e restos de embalagens nos banheiros. Tivemos que fazer nós mesmos a higienização dos quartos com álcool 70. A segurança de acesso aos quartos é falha. Nos entregaram cartão-chave de um quarto já em uso por outro hóspede. Houve falhas nos protocolos de prevenção à COVID-19. Hóspede sem máscara transitou pelas áreas comuns. Tivemos que reduzir nossa estadia de duas para uma diária a fim de minimizar os riscos. O hotel classificou os problemas relatados como contratempos e se recusou a devolver o valor da segunda diária, que já havia sido debitado em cartão de crédito. Acionamos o Procon e o Juizado de Pequenas Causas.",indef,"Cachoeiro de Itapemirim, ES",pt
Ville de Montagne Hotel,4784276,hotel-review,52robertok,2020-11-24,2020-11-24,3.0,Hotel razoável,"Não tive muita dificuldade em encontrar o Hotel chegando á cidade, possui garagem coberta e piscina, tem um bom café da manhã, fui bem atendido na chegada os funcionários são atenciosos. Único inconveniente foi barulho demais á noite dentro e bastante do lado de fora do Hotel.....Tem uns funcionários de empresa no hotel mas o problema são uns que ficam em uma casa próximo do Hotel fazem muito barulho lá....",indef,"Nova Lima, MG",pt
Ville de Montagne Hotel,4784276,hotel-review,Rosemirssilva,2019-10-24,2019-10-24,3.0,Bom Hotel,É um bom hotel. Tem um espaço adequado para crianças com alguns brinquedos. O café da manhã tem uma variedade razoável. A equipe é muito educada e atenciosa. Disponibiliza garagem com acesso por elevadores.,Viajou com a família,"Conselheiro Lafaiete, MG",pt
Ville de Montagne Hotel,4784276,hotel-review,daniticoulat,2019-09-24,2019-09-24,3.0,Hotel simples,"O hotel é razoável. Serve ao que se propõe. Poderia melhorar alguns pontos como as toalhas de banho que são muito finas e um pouco na limpeza dos quartos e elevadores.
Os funcionários são muito atenciosos e destaque especial ao atendimento do garçom João Pedro, sempre alegre e de bom humor. O restaurante serve uma comida muito caprichada e gostosa.",indef,"São Paulo, SP",pt
Ville de Montagne Hotel,4784276,hotel-review,Ferrazalves,2019-08-24,2019-08-24,3.0,Hotel razoável ,Bom hotel para uma ou duas noites. Porém quarto barulhento e da para ouvir barulhos tanto da rua quanto de outros hóspedes. Restaurante somente para jantar e café da manhã e como fica um pouco afastado do centrinho então se estiver na hora do almoço depende de taxi ou estar com carro o que dificulta. Chuveiro poderia ser modernizado.,Viajou a trabalho,"São Paulo, SP",pt
Ville de Montagne Hotel,4784276,hotel-review,emersonf127,2019-07-24,2019-07-24,1.0,DECEPÇAO,"Infelizmente no ato da reserva os mesmos nao informam que a cama de casal na verdade sao 2 camas de solteiro juntadas, Pra quem viaja com a esposa e esta de ferias, nada mais desagradavel que dormir separados por um buraco ao meio. Extremamente desconfortavel. Ao perguntar na recepcao se tinha havido algum erro com a cama, pasmem, fui informado que o hotel nao dispoe de cama de casal e que todas sao montadas dessa forma para poder equalizar o quarto quando necessario. Inacreditavel. Tirei algumas fotos da cama de casal pra guardar de recordacao ME SENTI LESADO",indef,"São Paulo, SP",pt
Ville de Montagne Hotel,4784276,hotel-review,emersont145,2019-07-24,2019-07-24,3.0,Iron Runner 2019.,"Hotel bacana, viajei com esposa e 2 filhas para participar da corrida do Inhotim.
Limpeza nota 9.
Café da manhã nota 7, boa qualidade, porém pouca opção.
No jantar pedi um caldo de abóbora com carne R$ 35,00, é uma virada mineira, carne cozida, mandioca frita e salada R$ 48,00. Achei absurdo os preços.
Possui uma área bacana com uma piscina pequena, sinuca e totó.",Viajou com a família,Minas Gerais,pt
Ville de Montagne Hotel,4784276,hotel-review,530v_niag,2019-05-24,2019-05-24,5.0,Hotel aconchegante ,"Ótima localização para visitar Inhotim. Atendimento excelente, cama confortável, chuveiro ótimo, quarto de tamanho bom. Restaurante com ótimas opções. Café da manhã muito farto e delicioso. Recomendo!",Viajou com a família,"Juiz de Fora, MG",pt
Ville de Montagne Hotel,4784276,hotel-review,Sandrix_13,2019-04-24,2019-03-24,4.0,Ótimo local para visitar Inhotim,"Bom atendimento, confortável, boa comida, sem luxo mas atende quem vai visitar inhotim pois fica próximo.
Quarto amplo e duas camas.
Estacionamento amplo.
Fácil acesso.
Recepção cordial.
Funcionários simpáticos e prestativos.",Viajou com amigos,"São Paulo, SP",pt
Ville de Montagne Hotel,4784276,hotel-review,HenriqueP246,2019-03-24,2019-01-24,4.0,"Passei 4 dias no Ville de Montagne, Achei o atendimento muito bom","Apartamento grande, muito limpo, banheiro espaçoso. Vista para a natureza e piscina.
Cafe manhã manhã bom. Funcionários educados atenciosos. Hotel com salão de jogos, sauna, piscina e uma água saborizada deliciosa. Lugar no alto da montanha para fazer jus ao nome.",Viajou com a família,indef,pt
Ville de Montagne Hotel,4784276,hotel-review,BeatrizB1783,2019-02-24,2019-02-24,3.0,Opção de hospedagem para quem vai a Inhotim,"a cama é confortável e o chuveiro é bom. O quarto tem um tamanho adequado e suficiente. Falta um pouco de isolamento acústico, mas não chega a prejudicar o sono. As acomodações não tem luxo, mas são confortáveis. A limpeza poderia melhorar um pouco. Café da manha é OK.",indef,indef,pt
Ville de Montagne Hotel,4784276,hotel-review,camilapsi,2019-02-24,2019-02-24,5.0,Muito bom!,"Fui a trabalho em um momento muito triste para a cidade como um todo. Ainda assim consegui me surpreender muito com a qualidade do atendimento e serviço do hotel! Muito obrigada por terem sido tão atenciosos e cuidados conosco, sempre com um sorriso lindo no rosto mesmo depois de tanto sofrimento. Estou torcendo para que a cidade e cada morador consiga se reerguer e seguir em frente. Obrigada por tudo.",Viajou a trabalho,"Rio de Janeiro, RJ",pt
Ville de Montagne Hotel,4784276,hotel-review,marceloy973,2019-02-24,2019-01-24,5.0,Excelente opção,"Encontramos este hotel aqui mesmo no Tripadvisor. Tivemos a impressão de que se tratava do melhor custo-benefício para nós.
E não nos decepcionamos.

Prós
- Estacionamento incluso nas diárias
- Bem localizado, pertinho do Centro
- Funcionários atenciosos
- Quarto amplo e bem limpo
- Próximo ao Inhotim
- Café da manhã excelente
- Em determinado momento, ficamos sem água no quarto. Como iríamos sair por cerca de meia hora, avisamos na recepção e ao voltarmos, o problema estava sanado.

Contras
- Pode ser um incômodo para pessoas com problemas de locomoção. Se sair para um passeio a pé, na volta terá que fazer um esforço extra para chegar ao hotel, pois de ambos os lados em que se chega ao hotel há subidas consideráveis.

Termino desejando melhores dias para Brumadinho. Cidade pequena, mas simpática e de povo acolhedor.
Que Deus lhes deem a força necessária para superar esse episódio lamentável.

Não deixem de visitar a cidade por causa desse crime!",Viajou em casal,"São Paulo, SP",pt
Ville de Montagne Hotel,4784276,hotel-review,anacarolinabasilio,2019-01-24,2019-01-24,3.0,Boa localização ,"Hotel próximo ao Inhotim. Limpeza do hotel deixa muito a desejar. Paredes do quarto muito sujas, toalhas e roupas de cama velhos,banheiro encardido. O ar condicionado não funcionou a noite toda. A única coisa boa foi o café da manhã com boas opções e saboroso. Restaurante do hotel com poucas opções e caro. Hotel em obra.",Viajou com a família,"Rio de Janeiro, RJ",pt
Ville de Montagne Hotel,4784276,hotel-review,CarlaZ248,2019-01-24,2019-01-24,5.0,Excelente! Otimo custo/benefício,"Quem vem a Brumadinho, recomendação certa para hospedagem. Pertinho de Inhotim.
Apto aconchegante, impecável na limpeza.
Café da manhã delicioso, de acordo com o valor da diária.
Gostaria de parabenizar aos funcionários Tiago da Recepção e João Pedro do Restaurante pelo excelente atendimento prestado à nossa família. Fizeram o Hotel ficar ainda mais especial.
Voltaremos em breve! Recomendamos!",Viajou com a família,indef,pt
