estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_estadia,nota,titulo,conteudo,tipo_viagem,origem,idioma
Recanto Águas de Minas,6219588,hotel-review,eusebiof226,2017-07-03,2017-07-03,3.0,"Muito distante do centro principal de visitação e no local não passa nem táxi, apenas ônibus e a cada meia hora.","É uma pousada para descanso de verdade até por que o isolamento é total. As acomodações foram a contento café da manhã etc.. No entanto, fiz a aquisição ao saber que sua distância do centro de Mariana era de apenas 1,9 km, e quando cheguei não era bem isso, ou seja era de 5 km. Pela distância do centro histórico não recomendo.",indef,"São Paulo, SP",pt
Recanto Águas de Minas,6219588,hotel-review,AlfredoVanessa,2017-07-03,2017-07-03,5.0,Recomendamos! ,Pousada Nova. Muito aconchegante e limpa. Trocam as toalhas todos os dias. Café da manhã muito variado com muitos itens. O melhor da pousada são os proprietários Sr Alexandry e a Lú que te fazem sentir em casa. Adoramos e recomendamos!,Viajou em casal,"Paulínia, SP",pt
Recanto Águas de Minas,6219588,hotel-review,patriciagomes2017,2017-04-03,2017-04-03,5.0,O Recanto Aguas de Minas - Super indicação - MARAVILHOSOOOO !!!,"O Recanto Aguas de Minas é maravilhoso.
Fui a primeira vez para um casamento em Ouro Preto, estava insegura realizar a reserva pela internet. e CONHECI UM LUGAR MARAVILHOSO !!!!!
1 - Local super limpo.
2 - Atendimento especial (proprietários e funcionários).
3 - Café da manhã maravilhoso, com várias opções da região.
4 - Piscina muito bem cuidada.
5 - Decoração impecável.
Realmente, me senti em casa. pois trata-se de um ambiente aconchegante.
Fiquei muito feliz de sair de São Paulo, para conhecer um lugar tão maravilhoso.
Obrigada a todos do Recanto Aguas de Minas.

Patricia Mello",Viajou com a família,"São Paulo, SP",pt
Recanto Águas de Minas,6219588,hotel-review,Lola90sp,2017-04-03,2017-02-03,4.0,Ótimo local,"A pousada é super aconchegante, novinha e limpa. Gostei bastante do quarto e do banheiro. Os donos são hospitaleiros. Não gostei muito da localização dela, pois é afastada, mas tivemos uma boa estadia.",Viajou em casal,"São Paulo, SP",pt
Recanto Águas de Minas,6219588,hotel-review,silviolord,2017-04-03,2017-04-03,5.0,Melhor pousada de Mariana,"Pousada muito bonita, limpa e organizada. Parece que acabou de ser construída. Os quartos são bem românticos, com banheiros grandes e muito limpos. O casal de proprietários são fantásticos. Melhor pousada de Mariana.",Viajou em casal,"São Brás do Suaçuí, MG",pt
Recanto Águas de Minas,6219588,hotel-review,feernanda_ramos,2017-03-03,2017-03-03,5.0,Fantástica,"A pousada é extremamente nova, limpa e organizada. Está situada entre o centro histórico de Mariana e Ouro Preto. Tivemos um fim de semana maravilhoso, muito tranquilo e relaxante. O atendimento do dono da pousada faz toda a diferença, com certeza... Sempre muito educado e prestativo. O quarto que ficamos tem o tamanho ideal para duas pessoas, bem decorado e reservado. O café da manhã estava uma delícia. Vamos indicar para nossos amigos, com toda certeza !",indef,"Barueri, SP",pt
Recanto Águas de Minas,6219588,hotel-review,bruno85dias,2016-10-03,2016-10-03,5.0,Um cantinho aconchegante ao pé da serra,"Nossa estadia foi muito proveitosa, a pousada e muito gostosa e o Alessandry muito hospitaleiro.
Os ninhos, como os proprietários se referem aos quartos, são muito limpos e aconchegantes.
Fomos acordados pelos passarinhos que também voltam ao entardecer com destaque para um sabiá larangeira que estava de verás bem afinado. Um espetáculo!
A pousada fica na passagem, e um canto tranquilo entre as cidades de ouro preto e Mariana, pertinho da mina da passagem.
Gostamos muito da estadia",Viajou em casal,"Belo Horizonte, MG",pt
Recanto Águas de Minas,6219588,hotel-review,46thiagob,2016-09-03,2016-09-03,5.0,"Ótimas instalações e serviço impecável, muito atenciosos e prestativos.","Estive na pousada para o Iron Biker 2016 e fomos muito bem recebidos, num lugar muito bonito, limpo e aconchegante. Os donos moram lá mesmo e estão sempre à disposição para ajudar no que for preciso.
O dono nos ajudou até no transporte das bicicletas após a prova.
Recomendo a todos!",Viajou com amigos,indef,pt
Recanto Águas de Minas,6219588,hotel-review,patriciabR2202HH,2016-07-03,2016-07-03,5.0,Conforto e atendimento perfeito,"A pousada tem uma decoração linda. Os quartos são muito bem decorados. Café da manhã delicioso, além é claro da acolhida do Alessandry e da Lu. Como fica em Passagem de Mariana, dá para ir fácil à Ouro Preto e Mariana.",Viajou com a família,indef,pt
Recanto Águas de Minas,6219588,hotel-review,D9729EGrodrigop,2016-07-03,2016-07-03,5.0,Recomendo a todos,"Passamos 2 dias maravilhosos no Recanto das Águas. Já conhecíamos Mariana e sempre nos hospedamos em casa de amigos, mas dessa vez por estarmos com um bebê optamos pela pousada e nos surpreendemos positivamente. Os quartos possuem estilo colonial e são impecáveis. Os responsáveis pela pousada são adoráveis, pessoas para guardarmos como amigos e eles mesmos fazem o atendimento. Voltarei muitas vezes.",Viajou com a família,"Belo Horizonte, MG",pt
Recanto Águas de Minas,6219588,hotel-review,anacarolinaf878,2016-07-03,2016-07-03,5.0,Amei amei amei ,"A pousada fica prox a mariana e ouro preto.
O ambiente é simplesmente uma delícia!
Ótimo café da manhã.
E o atendimento é um dos melhores q já tivemos, mto acolhedores e solicitos. Nos sentimos em casa e com td ctz recomendamos. E voltaremos.",indef,indef,pt
Recanto Águas de Minas,6219588,hotel-review,ThaisyLasCasas,2016-07-03,2016-04-03,5.0,Conforto e bom atendimebto,"A pousada fica longe do centro de Mariana, mas se você estiver de carro, vale muito a pena. Os quartos são muito lindos e aconchegantes, os donos Alessandry e Lucimar cuidam de tudo como se fossem a casa deles. Tudo muito moderno e ao mesmo tempo com aquele ar gostoso do interior de Minas. Limpeza impecável, café da manhã maravilhoso. Os ambientes externos são lindos e cuidados a dedo. Tem um deck gostoso de ficar, com uma vista bonita e a área da piscina eh uma delícia. O atendimento eh um caso à parte, de tão bom. Sempre atenciosos, disponíveis, você se sente em casa mesmo. A minha única reclamação, é que por ser um único corredor para todos os quartos (a pousada eh pequena) se ouve os barulhos dos outros hóspedes quando estão no corredor ou tomando café. Mas isso não desabona tudo de bom que essa pousada eh. Voltaremos com certeza!",Viajou em casal,"Belo Horizonte, MG",pt
Recanto Águas de Minas,6219588,hotel-review,eloydias,2016-06-03,2016-05-03,5.0,Pousada encantadora e aconchegante!,"Localizada entre Ouro Preto e Mariana, especificamente em Passagem de Mariana (6 km de Ouro Preto), ótima opção para quem vai visitar Ouro Preto de carro, e não quer ficar no burburinho. Pousada nova, com quartos muito aconchegantes, banheiro moderno e muito limpo, frigobar, telefone, TV com Sky, tudo muito bem equipado. Café da manhã de excelente qualidade, com ótimas frutas plantadas no próprio terreno. Atendimento excepcional dos simpáticos e educadíssimos proprietários, Alessandry e Lucimar. Para quem quer um lugar tranquilo e confortável, recomendo muito, nota dez!",Viajou em casal,"Salvador, BA",pt
Recanto Águas de Minas,6219588,hotel-review,Chinvelski,2015-12-03,2015-07-03,5.0,Em Casa,"O hotel fica afastado dos principais pontos turísticos da região, por isso é bom para quem estiver de carro, no entanto é muito agradável, um atendimento espetacular, e quartos bem aconchegantes. O clima é como estar em casa.
O café da manhã é muito bom!",Viajou em casal,"São José dos Campos, SP",pt
Recanto Águas de Minas,6219588,hotel-review,ThMuzzi,2015-11-03,2015-10-03,4.0,Lugar tranquilo,"A pousada fica localizada próxima a Mariana (3Km) e é um pouco difícil de achar, mas o proprietário Alessandry não mediu esforços para nos auxiliar até nossa chegada no local. A pousada é nova, de muito bom gosto e a sensação que se tem é que estamos hospedados numa casa de família e não num hotel. O café da manhã é bem variado e sempre com o olhar atento dos proprietários Alessandry e Lucimar (que é um encanto de pessoa). É necessário estar de carro para chegar até o local que tem uma aparência muito feia até a entrada na pousada. sentimos falta de ter um ar condicionado, pois fez muito calor. O quarto tem um umidificador de ar que não venceu o calor.",Viajou em casal,"Florianópolis, SC",pt
Recanto Águas de Minas,6219588,hotel-review,29kennedyg,2015-10-03,2015-10-03,5.0,Excelência no recebimento...,"Parabéns aos proprietários digo a esta familia que administra com tanto zelo e respeito. E que estão sempre preocupados e fazendo o melhor para te deixar como se em casa estivesse. Pousada toda nova,muito linda e limpa. E que café da manha.Finalizando não deixem de ir . Além de curtir todo o passeio ,ganhamos uma familia de amigos. Esta opinião é dado, por quem acredita que a familia esta em primeiro lugar.",indef,"Rio de Janeiro, RJ",pt
Recanto Águas de Minas,6219588,hotel-review,fernandqueiroz,2015-09-03,2014-10-03,5.0,Tranquilidade,Tranquilidade e conforto definem muito bem a pousada Recanto Águas de Minas. O pessoal da pousada é muito atencioso com os hóspedes e a estrutura do local é muito boa. O café da manhã é muito farto e com pratos deliciosos,Viajou com a família,"Manaus, AM",pt
Recanto Águas de Minas,6219588,hotel-review,deisisp,2015-07-03,2015-07-03,4.0,Ótima escolha!,"Passamos 3 dias no Recanto Águas de Minas e foi ótimo. Buscamos hotéis em Ouro Preto, mas estavam caros e não pareciam muito bons, então encontramos esta opção em Passagem de Mariana e resolvemos arriscar.
Apesar dos comentários sobre a dificuldade de encontrar na chegada, não tivemos problema, seguindo as instruções enviadas previamente por e-mail.
A região não é bonita, mas a pousada é ótima, nova, só precisa estar de carro.
O casal Alessandry e Lucimar está de parabéns pela hospitalidade, nos sentimos em casa!
É ótimo para quem quer descansar e conhecer a região!
E os bolos da Lucimar no café-da-manhã...maravilhosos!",Viajou em casal,"Florianópolis, SC",pt
Recanto Águas de Minas,6219588,hotel-review,267verenav,2015-07-03,2015-07-03,5.0,Extremamente aconchegante! Nos sentimos muito bem cuidados e acarinhados!,"O que falar dessa pousada extremamente charmosa, simples mas de uma delicadeza sem igual? Todo o zelo e carinho representado em cada detalhe como as maçanetas das portas, as flores nas lixeirinhas, os passarinhos enfeitando todo o quarto, a limpeza, as roupas de cama de muito bom gosto...e pra completar, um café da manhã tipicamente mineiro: acolhedor, farto e com variedade! Mas tudo isso não teria graça se não tivesse a participação mais que especial do casal Lucimar e Alessandry, os donos da pousada. Nos receberam com toda a simpatia e carinho, estando atentos ao nosso conforto, ao nosso bem estar, em nos fazer se sentir em casa, literalmente, foi o que sentimos. Agradecemos de coração todo o cuidado e zelo que tiveram conosco, onde a simplicidade e o acolhimento não tem preço! Ahhhh, não poderia faltar dois agradecimentos muito especiais: ao Gaspar (coisa mais fofinha) e à mamãe da Lucimar que me fez engordar horrores com a sua broa e a sua geléia de goiaba! Hummm.....tô sentindo o gostinho só de lembrar! Um grande, mega, hiper, super abraço ao casal e muito obrigado por todo esse carinho! Nos aguardem que nosso retorno é certeiro!",Viajou em casal,indef,pt
Recanto Águas de Minas,6219588,hotel-review,aureliano20,2015-05-03,2014-11-03,4.0,Muito bom,"A pousada é bem confortável e aconchegante, pequeno e muito charmoso, o café da manhã é gostoso e possui diversas opções, as acomodações são boas e aconchegantes, o atendimento é ótimo, recomendo bastante.",Viajou com a família,"Guarujá, SP",pt
Recanto Águas de Minas,6219588,hotel-review,PriP_13,2015-05-03,2015-05-03,5.0,Apaixonante,Uma pousada encantadora e aconchegante. Café da manhã muito gostoso e variado. Tudo feito com muito carinho pelos donos Alessandry e Lu. Vale muito a pena se hospedar nesse Ninho de paz e muito amor!!!,indef,"Contagem, MG",pt
Recanto Águas de Minas,6219588,hotel-review,271AnaP,2015-03-03,2015-03-03,5.0,local aconchegante e ótimo atendimento,"na chegada a localização causa estranheza, mas depois dá pra concluir que é o padrão de Mariana. Mas, as instalações, o conforto e a hospitalidade do Alessandry e da Lucimar compensam e até dá vontade de ficar mais um pouquinho!
O carinho com que o café da manhã é preparado não passa desapercebido, ainda mais acompanhado de um bom papo do dono, muito gentil e simpático.",Viajou com a família,"São Paulo, SP",pt
Recanto Águas de Minas,6219588,hotel-review,FlavioMMatos,2015-01-03,2014-07-03,3.0,Clima de casa,"Esta localizada perto e ouro preto. O hotel é pequeno , porem muito aconchegante . Recomendo a estadia, os donos são atenciosos aos detalhes e ao atendimento. Tem todos os opcionais basicos ideal para viagens de turismo",Viajou com a família,"Belo Horizonte, MG",pt
Recanto Águas de Minas,6219588,hotel-review,3dannyw,2014-12-03,2014-12-03,5.0,Aconchegante e relaxante! ,"A pousada é ótima. Com apenas cinco quartos há um ambiente familiar que é acentuado pela receptividade da família proprietária que faz questão de fazer todo o atendimento pessoalmente, inclusive o café da manhã excepcionalmente farto e delicioso com direito a pão de queijo assado na hora e sucos com frutas do próprio jardim da pousada. A pousada é perfeita para relaxar seja nos decks com vista para as montanhas seja à beira da piscina. O mobiliário novo, porém com ar rústico também impressiona. O único porém fica por conta da região ao redor que infelizmente tem casas mal cuidadas fazendo com que você se questione a respeito da escolha da pousada ao chegar. O questionamento contudo dura apenas até colocar o primeiro pé no interior da pousada. .. recomendo!",Viajou em casal,indef,pt
